iso_o,Country,Time,gdp,gdp_pct,population,trade_gdp_ratio,log_gdp,log_trade_gdp_ratio,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development,TIME_PERIOD,log_gdp_pct,log_population,D_log_gdp_pct,D_log_gdp,pageRank_unique.wpr,close_unique.closeness,outdegree_unique.degree,indegree_unique.degree,local_clust_tt_unique,local_clust_out_unique,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro,pageRank_total.wpr,close_total.closeness,outdegree_total.degree,indegree_total.degree,local_clust_tt_total,local_clust_out_total
KOR,"Korea, Rep.",2012,1278046536287.01,25459.17,50199853.0,105.46,27.87635388459105,4.658331734102323,0,Asia,37.5,127.0,Korean,JPN,Advanced Economies,1.0,2012,10.144832,17.731524,0.014304161,0.019561768,0.0083417039639318,490.924991450184,44.2007575828491,81.4315715639263,0.892277490913381,0.832982003145939,0.0165505567606157,59935.8541230857,12483.1690037803,6902.53936015724,0.929192239340066,0.912747299589733,0.0173218635913312,178940.830295165,30789.7119487433,32461.8274785461,0.945886586590997,0.950089667776157
KWT,Kuwait,2012,174047662555.42,52155.22,3337109.0,101.01,25.882595021383256,4.615219521841093,0,Asia,29.333334,48.0,Arabic,GBR,Emerging and Developing Economies,0.0,2012,10.861979,15.020616,0.058948517,0.12212181,0.0028519698264382,128.470819225619,7.000588764896,8.09661071159494,0.746263724637111,0.697513170894658,0.0042128388619057,4052.83025924947,69.4158284910477,551.45877290498,0.944541176767018,0.856440844204967,0.0030460849517352,105946.871727551,10836.6642485018,3168.02883743684,0.982798995608435,0.986072010335208
KGZ,Kyrgyz Republic,2012,6605142884.36,1168.62,5652076.0,139.68,22.61111440744372,4.939354092091292,1,Asia,42.900002,74.599998,Kyrgyz,RUS,Emerging and Developing Economies,0.0,2012,7.0635786,15.547533,0.044818878,0.063659668,0.0008776098226095,33.9383400340577,2.07881860823281,1.4572865847778,0.990337452553859,0.993110689955437,0.0019638891935981,828.285056693313,16.8584386172684,101.198677852428,0.97251121916306,0.880198185756967,0.0021083128123664,17444.2219909267,324.749442720072,1398.37132502714,0.983527046830321,0.975612645250659
LAO,Lao PDR,2012,10192846339.4,1563.57,6518978.0,98.19,23.044951971908688,4.586904377181199,1,Asia,17.983334,102.63333,Lao,FRA,Emerging and Developing Economies,0.0,2012,7.3547268,15.690228,0.13834763,0.15262032,0.0011428368487942,29.3959333693033,2.01172906204048,2.11625083133004,0.925310868277978,0.978018143754362,0.0015409713859706,1348.30272164122,12.6774531302702,107.205446451981,0.990648810580579,0.98448904506677,0.0018191384557772,31482.3840968507,630.425050950387,843.291342499988,0.996980730851947,0.995677247695605
LVA,Latvia,2012,27116149948.67,13329.35,2034319.0,133.21,24.02339532639621,4.891926830363372,0,Europe,56.950001,24.1,Latvian,RUS,Advanced Economies,1.0,2012,9.4977236,14.525672,0.032542229,0.020137787,0.0021021448655977,37.3094151838018,2.53026975612327,3.25260249938165,0.936137019948883,0.939874440476383,0.0027093874098354,4877.96479978862,267.816337000824,347.625900885416,0.901504169477808,0.824482371196776,0.0029332083973367,27216.1694345558,1739.37543014219,3023.4072751771,0.967016180606936,0.94600458103731
LBN,Lebanon,2012,44016799515.75,8406.98,5235742.0,88.55,24.507837205171,4.4835673642288425,0,Asia,33.866665,35.5,Arabic,FRA,Emerging and Developing Economies,0.0,2012,9.0368176,15.471019,0.070466042,0.097515106,0.0031168237183402,118.329909312586,6.49488712058631,21.2741332539938,0.918369665036454,0.84832990932517,0.0032120271053231,3255.9387839713,139.581338806511,319.797916360602,0.886776915145738,0.66630931541827,0.0035571119874896,23560.9408414516,804.096721857504,2818.03064716945,0.963152024503004,0.945990944598764
LSO,Lesotho,2012,2477702216.27,1217.93,2034354.0,150.21,21.63059744193548,5.012034315009963,1,Africa,-29.316668,27.483334,English,GBR,Emerging and Developing Economies,0.0,2012,7.104908,14.525689,-0.05027771,-0.04022789,0.0008600291369145,0.0,0.0,1.33634187275285,1.0,0.0,0.0017360730717384,2391.40645892042,41.0220040223915,49.5622196950401,0.991972585330887,0.982634549826372,0.0016850883070623,13731.0881070129,215.439806190087,345.670020633688,0.998005655239613,0.996380208975653
LBR,Liberia,2012,2791614000.0,638.37,4373043.0,,21.74988576013983,,0,Africa,6.3333335,-10.766666,English,FRA,Emerging and Developing Economies,0.0,2012,6.4589181,15.29097,0.11663818,0.15198517,0.001134019003591,11.0291139149777,1.66539517767459,1.42223523173149,0.935807960733185,0.957802669940157,0.0017696408860745,163.186822804901,4.00791277404302,42.0005176628546,0.986919429800711,0.913057063799982,0.0023357700590683,10512.4116940058,305.067992781671,2326.32170531104,0.994736462737889,0.986693159175687
LBY,Libya,2012,92540938129.13,14975.89,6179328.0,98.22,25.250916957926613,4.5872098606110985,0,Africa,32.733334,13.116667,Arabic,TUR,Emerging and Developing Economies,0.0,2012,9.6141968,15.63672,0.67910385,0.65293121,0.0016386119567472,11.468945610065,1.59186289525971,2.01881430677452,0.913432042520881,0.85279685966634,0.0042120805160299,328.295490972664,6.2480837550179,493.602838567131,0.985454317514851,0.981143543158227,0.002886210602287,95023.2804533572,6330.44770166746,2640.32908278702,0.997238352483113,0.997225098499011
LTU,Lithuania,2012,42709372066.86,14288.19,2989139.0,156.64,24.47768421944071,5.0539501787822,0,Europe,54.683334,25.316668,Lithuanian,RUS,Advanced Economies,1.0,2012,9.5671883,14.910496,0.0018453598,-0.011110306,0.0023739106231544,42.1209467573216,3.05029416994052,3.8136206495145,0.904193252620498,0.877674601287124,0.002993400630507,5090.06287329104,260.483669318281,399.849145256168,0.91821151117126,0.854603393089465,0.003123626518493,46507.0371567077,3232.70339411069,3596.10065051311,0.968109898087094,0.950667147267029
LUX,Luxembourg,2012,59776383527.36,112584.68,530946.0,311.79,24.813876495608223,5.7423298842684405,1,Europe,49.599998,6.1500001,French,NLD,Advanced Economies,1.0,2012,11.631461,13.182416,-0.055627823,-0.031612396,0.0034442635286492,221.917374989104,11.7255153494295,28.9868833108126,0.987885433479045,0.995826203422982,0.0026328818123292,10158.7811444229,382.453833906577,477.144218963883,0.973970396670572,0.963772844004583,0.0028596673984399,57346.4827329563,2232.48144567014,3232.6676726825,0.988732494206794,0.98859750795122
MAC,"Macao SAR, China",2012,43189721376.98,76051.63,567900.0,123.71,24.48886837279796,4.81794011687474,0,Asia,22.27,113.56,Portuguese,PRT,Advanced Economies,1.0,2012,11.239168,13.249701,0.12610435,0.15885925,0.0021249332363086,108.765775943062,3.68203200673224,7.54162514345475,0.974164726452907,0.955804708042907,0.001724265396623,5703.23508089072,72.3121780712938,269.148919934097,0.992888362168266,0.983349930043238,0.0021027623918378,17872.122733299,270.771074818835,1258.92471495795,0.996725254186837,0.993747261451934
MDG,Madagascar,2012,11578975061.95,493.51,23462438.0,52.65,23.17245679584333,3.963666238579985,0,Africa,-18.866667,47.5,French,FRA,Emerging and Developing Economies,0.0,2012,6.2015433,16.970911,-0.025309563,0.0023479462,0.0010324315026838,43.9657685299273,2.975041025009,1.67167260897554,0.844674775994014,0.823665562008333,0.0024946706527617,243.520953913477,5.11816243102608,60.733986457987,0.975804919595085,0.938304038668675,0.0021231757253347,15510.3608237863,364.109158310079,543.690526713981,0.984843525895308,0.991309596917086
MWI,Malawi,2012,8773203178.17,558.46,15709577.0,,22.89496781931041,,1,Africa,-13.966666,33.816666,English,GBR,Emerging and Developing Economies,0.0,2012,6.3251829,16.56978,-0.31215382,-0.28344536,0.0016427819227527,2.89952011075348,1.50789727324697,1.8450224451578,0.866507177033493,0.917892156862745,0.0029670081862203,154.751829606093,4.37196441926006,63.7956258315499,0.972115976998371,0.921147286689357,0.0021021219753895,11226.3833647916,304.518679225901,461.76699742825,0.966276266832006,0.970443583981975
MYS,Malaysia,2012,314443047642.11,10600.57,29662831.0,147.84,26.474068808110044,4.996130607893374,0,Asia,3.1333334,101.7,Malay,GBR,Emerging and Developing Economies,0.0,2012,9.2686634,17.205406,0.036844254,0.053873062,0.0031191418360525,109.458434090613,6.30564208589696,14.5807123530136,0.890564102345332,0.81997454035951,0.0115246188012066,49638.8592295038,8081.63471316975,5284.44471179182,0.952584228747696,0.938660047905427,0.0079480392146091,123175.435395474,15482.2838586661,14082.2875756346,0.974554858093269,0.971111917998791
MDV,Maldives,2012,2886163997.21,7461.3,386818.0,,21.783194120773697,,0,Asia,4.1666665,73.466667,Maldivian,GBR,Emerging and Developing Economies,0.0,2012,8.9174852,12.865709,0.0049419403,0.039510727,0.0010164720484997,1.30162644616702,1.25899174834715,2.04608028689359,0.992281908794214,1.0,0.0017302594230588,149.159282534864,4.18546578465861,42.4518198012248,0.990590932543616,0.984507397667809,0.0017922506400225,3320.43114147868,74.2072339726961,327.464889604511,0.992926244731501,0.994016124620622
MLI,Mali,2012,14891957623.49,878.22,16957033.0,49.1,23.424087147363927,3.893859034800475,1,Africa,12.666667,-7.9833331,French,FRA,Emerging and Developing Economies,0.0,2012,6.7778969,16.646193,-0.069651604,-0.040460587,0.0020802555015426,94.164523044528,3.10500143410585,2.30872588560835,0.869328623265383,0.937480540372241,0.0032059107633016,265.172371113889,6.96264803114471,81.0511111736649,0.960932015159296,0.83041629049955,0.0028821508320698,31777.3569963141,658.890179692966,597.995071611702,0.964677421419463,0.976009020280189
MLT,Malta,2012,9609532105.59,22878.31,420028.0,199.21,22.98602137045922,5.294359544693693,0,Europe,35.900002,14.533334,English,GBR,Advanced Economies,1.0,2012,10.037945,12.948076,-0.027532578,-0.018541336,0.0022228495852086,47.4624728952966,2.65476736851352,3.00208800578043,0.817866979679882,0.706650396583283,0.0020427902636106,11656.8745826569,407.982686740066,242.24972737083,0.962101974673929,0.938930031228467,0.0024834645556708,15560.8981568587,852.722158232472,2158.58128154727,0.979279344832471,0.942177037532565
MHL,Marshall Islands,2012,180700000.0,3514.27,51419.0,157.52,19.012348755562456,5.05955243433087,0,Pacific,7.1500001,171.2,English,,Emerging and Developing Economies,0.0,2012,8.164587,10.847763,0.057047844,0.047599792,0.001088650542111,0.165986188230511,1.00109856054331,1.00933078963627,1.0,0.0,0.0013050873058749,85.247723797159,2.41470520027993,5.92768023336822,0.97709970314585,0.943593842874418,0.001894636860006,17749.2048524413,235.862046720096,1714.37579210243,0.993944011636877,0.985365060921061
MRT,Mauritania,2012,6728208836.22,1859.12,3619034.0,110.79,22.629574799001563,4.707636517532581,0,Africa,18.15,-15.966666,Arabic,FRA,Emerging and Developing Economies,0.0,2012,7.5278587,15.101718,-0.038038254,-0.0053977966,0.0012057818159339,3.39127714835589,1.26861388928189,1.43516693001085,0.979724080267559,0.943820224719101,0.0027481503009252,99.0200122108729,4.61201819025365,72.1870911374589,0.974041702485202,0.903442414418065,0.0021188525455536,32141.554164022,577.030987469934,711.040813725211,0.98463132334818,0.986806346447702
MUS,Mauritius,2012,11668696396.79,9291.24,1255882.0,119.5,23.18017557150321,4.783316371371566,0,Africa,-20.166666,57.5,English,GBR,Emerging and Developing Economies,0.0,2012,9.1368275,14.043348,0.010190964,0.012962341,0.0027782048915187,26.7852167182964,2.46636867088616,3.18751390215315,0.751961304178816,0.721366154979326,0.002244838150087,688.076519725862,27.2597556301292,108.491277233352,0.951257582343748,0.779475715159187,0.0022661787888933,16552.9505765101,501.79844404854,835.105473275995,0.983563309408934,0.97381009127037
MEX,Mexico,2012,1255110424665.92,10744.13,116818208.0,64.26,27.858244672423208,4.162937353687712,0,America,19.416666,-99.166664,Spanish,ESP,Emerging and Developing Economies,0.0,2012,9.282115,18.57613,0.007440567,0.021011353,0.0048540872940088,377.96565206544,18.2950000449275,29.1635464936467,0.920964622565136,0.934388569758504,0.0198935859819739,45106.0620014163,8080.67461789067,6920.12646727656,0.947689449192082,0.955603104872452,0.0123051508790528,192721.051027286,23859.3710961767,22383.653390397,0.987061421481808,0.985114494859929
FSM,"Micronesia, Fed. Sts.",2012,327248700.0,3033.17,107890.0,111.36,19.606230990248303,4.71276819658611,0,Pacific,6.9166665,158.25,English,ESP,Emerging and Developing Economies,0.0,2012,8.0173635,11.588867,0.048178673,0.049959183,0.0023229542250487,0.869455542597418,1.38801579650456,1.81644616442839,0.837925898342953,1.0,0.0014356682194161,92.8118339132546,2.27583872643356,6.61435853929127,0.973411695080347,0.869677075940383,0.0015016395137033,3463.88699406206,34.7910177984038,47.5936863662729,0.992224542688166,0.987349692730641
MDA,Moldova,2012,8709138634.83,3044.81,2860324.0,96.31,22.88763872910076,4.567572155572773,0,Europe,47.0,28.833334,Romanian,RUS,Emerging and Developing Economies,0.0,2012,8.0211935,14.866446,0.034565926,0.034433365,0.0011651537668134,13.0769465746154,1.47668189354637,1.59645258137939,0.923216047352845,0.998844731977819,0.00198073880084,1221.5420412945,19.0348388193457,104.095570228389,0.971938174182293,0.924830664778932,0.0020760924085653,18080.3235021901,395.243728824712,721.461201535404,0.981924086701497,0.983910809140232
MNG,Mongolia,2012,12292770631.56,4328.89,2839705.0,109.59,23.23227717299826,4.696746129475301,1,Asia,47.900002,106.86667,Mongolian,CHN,Emerging and Developing Economies,0.0,2012,8.3730669,14.859211,0.14728546,0.16626358,0.0019003276001176,34.950882568353,2.35069824222641,2.55305308942363,0.966927654523182,0.974417542256738,0.0019303306476319,324.849336575824,7.13489264381994,130.342423997173,0.983260165720597,0.969837662784141,0.0021582523506667,58186.5764537602,772.607363728363,1141.7147831701,0.992855962584027,0.998882170786316
MAR,Morocco,2012,106937392311.13,3164.18,33355241.0,78.22,25.39550938157206,4.359525369327368,0,Africa,34.033333,-6.8499999,Arabic,FRA,Emerging and Developing Economies,0.0,2012,8.0596495,17.322725,-0.042631149,-0.028968811,0.0019678515930929,108.596840748839,5.35466702525804,7.49226285753851,0.952447322687905,0.934728852957808,0.0030655768102288,13196.6172017113,575.815342356893,648.881753444844,0.96728690669856,0.955084961558928,0.0035324712994045,51992.685731378,2592.52736846929,4671.86185440581,0.967287039966851,0.966069889950998
MOZ,Mozambique,2012,16688114144.07,685.69,24337846.0,105.93,23.537962575070576,4.662778498608405,0,Africa,-25.966667,32.583332,Portuguese,PRT,Emerging and Developing Economies,0.0,2012,6.5304255,17.007544,0.1036458,0.13235474,0.001323450360186,30.7667271315247,2.27200665863674,2.02090648985217,0.844471761038584,0.900733148266781,0.0030922424393716,358.797455706474,9.02789733778485,151.64931646853,0.956265540310423,0.892895062984407,0.0024550822804285,31961.3000532684,784.740095015295,1230.2852487331,0.974349318497454,0.977986814804701
MMR,Myanmar,2012,59937796648.22,1202.67,49837446.0,,24.81657313887033,,0,Asia,16.783333,96.166664,Burmese,GBR,Emerging and Developing Economies,0.0,2012,7.0922995,17.724277,-0.0090718269,-0.00065994263,0.0009424022240995,96.3037538940836,3.80615854744142,1.75480538554159,0.970716089556112,0.968765569468894,0.0026977129776214,772.655755614449,13.5331680760367,268.799599900335,0.993486618479711,0.989743662459264,0.002287079136667,48530.5471063426,1444.92431659416,1885.5538653094,0.994399034615748,0.996038025277989
NAM,Namibia,2012,13042053591.69,5942.65,2194654.0,100.21,23.29144486507092,4.607267984070237,0,Africa,-22.566668,17.1,English,DEU,Emerging and Developing Economies,0.0,2012,8.6899109,14.601535,0.018317223,0.040582657,0.0017527228458557,66.0877552189277,5.4253689636598,2.42386420710315,0.84027296530772,0.832395316572774,0.0032458664516555,657.547424019485,27.9919603256241,122.263925523978,0.961280659649572,0.782904379838798,0.00221942585321,24431.2701240494,944.62704092395,1151.63058788285,0.963796823631943,0.93296371036884
NPL,Nepal,2012,21703100877.13,788.2,27534915.0,37.92,23.800720984847537,3.635478677386821,1,Asia,27.700001,85.316666,Nepali,,Emerging and Developing Economies,0.0,2012,6.6697516,17.130966,0.003405571,0.0059719086,0.0016497281765052,262.957204953317,9.21057596699632,2.1467156179954,0.946371588639619,0.956777039294611,0.0019874046350535,293.167270968533,6.9556992989761,118.148736838429,0.986547969314308,0.94668787973062,0.0021672870106389,16670.4438104867,189.959331587613,1048.46797891265,0.992782106469749,0.984589892598095
NLD,Netherlands,2012,845689017065.62,50473.94,16754962.0,149.39,27.463417536853072,5.006560336054226,0,Europe,52.349998,4.9000001,Dutch,,Advanced Economies,1.0,2012,10.829212,16.634205,-0.080439568,-0.076738358,0.0107681154607584,974.128815178941,152.245975292864,98.7017125760631,0.900299554127301,0.914337538039398,0.0177986090938497,31428.5222495723,5121.56662656755,5650.02750992979,0.931118426105313,0.911776194343952,0.0203003636694087,185273.187471201,34077.4652816317,36014.7156997258,0.964761207801362,0.971393742499536
NCL,New Caledonia,2012,9659151917.4,35559.57,271633.0,63.75,22.99117168808697,4.154969184038536,0,Pacific,-22.266666,166.45,French,FRA,,1.0,2012,10.478965,12.512207,-0.088136673,-0.069221497,0.0020668240480758,26.6299793020785,1.84210542064164,2.89231797441516,0.887648127169085,0.985349470148822,0.0022497015850669,653.259175256651,8.7279674155921,67.8760261725669,0.973772719684634,0.910480114741345,0.002154544197484,11504.3111399007,290.381091277732,568.18309855753,0.990005565023005,0.990777194761628
NZL,New Zealand,2012,176560711239.15,40053.7,4408100.0,56.91,25.89693062720095,4.041471072615033,0,Pacific,-44.283333,174.78334,English,GBR,Advanced Economies,1.0,2012,10.597977,15.298954,0.041337013,0.04681778,0.0041728872246523,186.994195517448,15.0094379011287,15.1138270901308,0.86036308474666,0.840095765889916,0.004638338074462,5740.22789802447,229.698863323365,615.023221782309,0.940899516130368,0.901164225676444,0.003761162400521,74374.3503396415,4350.26513924504,3967.39651591162,0.965112144386905,0.962358123637604
NIC,Nicaragua,2012,10532017231.83,1784.7,5901287.0,115.18,23.07768571471947,4.7464961220785264,0,America,12.1,-86.300003,Spanish,ESP,Emerging and Developing Economies,0.0,2012,7.4870057,15.590681,0.060629368,0.074661255,0.0015431438428832,28.0441032667806,2.84510163564005,1.96279403138707,0.727413796816782,0.673684342944225,0.0023902176246025,8179.49503949371,117.886538976178,172.186317483412,0.984716114637133,0.998236699456204,0.0022854690628431,45366.5382155955,831.136245125985,1007.89294350989,0.957447011499313,0.969051852397406
NER,Niger,2012,9426912647.59,528.51,17836769.0,45.09,22.96683448312358,3.8086604924329928,1,Africa,13.533334,2.0833333,French,FRA,Emerging and Developing Economies,0.0,2012,6.270062,16.696772,0.034162045,0.071895599,0.001021540303277,23.4445243566097,1.68475749461885,1.70327387732301,0.83044019389493,0.909943382873319,0.0022232084589017,325.843976398007,5.32549480781191,31.8689374223611,0.976653570277695,0.965002274953457,0.0020326616787321,24976.2909240987,338.421577044008,324.737668658636,0.970593244944012,0.973392773830279
NGA,Nigeria,2012,463971018239.28,2633.2,176200625.0,,26.86308792653071,,0,Africa,6.4499998,3.4666667,English,GBR,Emerging and Developing Economies,0.0,2012,7.8759551,18.987133,0.085089684,0.11283112,0.0022123443276204,264.733269310103,12.1450740353993,8.53396979492132,0.93736567161662,0.946291608994473,0.0088462538101442,697.580968148058,25.6116561301364,811.395018117437,0.963342738159936,0.891072573098401,0.0063292222736795,111175.585943044,11392.7225731268,4633.99903603872,0.976266103076997,0.976404673613969
MKD,North Macedonia,2012,9745261300.58,5049.83,1929821.0,112.21,23.00004698335661,4.720372115676775,1,Europe,42.0,21.466667,Macedonian,TUR,Emerging and Developing Economies,0.0,2012,8.5271101,14.472938,-0.070163727,-0.074081421,0.0019271475251774,204.987444783636,6.23174131208281,6.23206952968503,0.994644502072899,0.995604694367665,0.0018745367105805,3404.16468810882,50.9462104044742,108.432480117469,0.967213598906965,0.950594914402783,0.0022928112611107,31694.1994150857,654.412472632053,884.799716043134,0.978074130226498,0.9848336855177
NOR,Norway,2012,512777309841.0,102175.92,5018573.0,68.5,26.963107493993967,4.22683374526818,0,Europe,59.916668,10.75,Norwegian,,Advanced Economies,1.0,2012,11.534451,15.428657,0.0093822479,0.022516251,0.0056292423968274,600.416878037866,52.7864208234276,40.1913602887868,0.933594353170005,0.936347943447017,0.0060889118910548,8535.26764943512,698.239000865764,1281.27215835916,0.940391085092448,0.895377307256032,0.0048967674713351,123869.548644684,13889.7827014932,7960.8182604426,0.988675726395163,0.98958829495823
OMN,Oman,2012,87408842652.8,24642.3,3547106.0,102.07,25.193862289007267,4.625658852415407,0,Asia,23.616667,58.633335,Arabic,,Emerging and Developing Economies,0.0,2012,10.11222,15.081642,-0.021903992,0.12035179,0.0036897002826001,53.5864041679552,2.57972453838115,7.77960676712604,0.735999891256013,0.911022741893979,0.0032944109644949,5671.30706758342,128.169137099883,420.225026557364,0.971275925939711,0.885735025683359,0.0028443749379476,109901.412575592,5284.95142764435,3416.33436019115,0.988420694327293,0.983885388395798
PAK,Pakistan,2012,250106966104.7,1204.36,207667125.0,31.32,26.245154527719578,3.4442568711226023,0,Asia,33.666668,73.133331,Urdu,GBR,Emerging and Developing Economies,0.0,2012,7.0937037,19.151447,0.06219244,0.081262589,0.0019656689309805,185.222244732666,5.93757457823796,2.31137285761942,0.963090914926025,0.964101470393326,0.0030546386291302,1204.47178919086,45.7239659305551,621.696837898038,0.975178554344467,0.858400076856532,0.0044799007441901,57881.7270939087,3410.10773952316,5374.64754448594,0.947268847806339,0.934461195252003
PLW,Palau,2012,215762400.0,12145.36,17765.0,145.34,19.189688360204407,4.97907582518849,0,Pacific,7.3333335,134.48334,English,GBR,Emerging and Developing Economies,0.0,2012,9.4047022,9.7849855,0.098971367,0.081506729,0.0011598511316679,5.42736408401601,1.18381191560886,1.39552578136223,0.8836246550138,0.5,0.0013073737490811,20.7442094182236,1.81222012423146,5.47222226652384,0.957759679114339,0.935507246376812,0.0015093325166536,1572.41030899828,11.4240285610156,28.0772396599843,0.985608207627602,0.969825223368358
PAN,Panama,2012,41595439700.0,11064.81,3759256.0,153.21,24.45125637560848,5.031809529327663,0,America,8.9499998,-79.5,Spanish,ESP,Emerging and Developing Economies,0.0,2012,9.3115253,15.139731,0.1355381,0.15318298,0.0027489490821683,307.470759388895,11.1225836633177,13.258702178448,0.849527735859191,0.750812394795714,0.0042314361707964,3197.21772106289,237.0725928038,476.179357748585,0.927210175123013,0.770425117476233,0.004149807269276,40402.3160576825,1637.21007230113,6873.69401860263,0.977990193293531,0.911215545883349
PNG,Papua New Guinea,2012,21295168665.72,2635.09,8081390.0,,23.781746060727883,,0,Pacific,-9.5,147.11667,English,GBR,Emerging and Developing Economies,0.0,2012,7.8766727,15.905074,0.14107323,0.16893387,0.0015516199256134,66.882723513935,3.31465122387017,2.20821855799575,0.941542481255184,0.94805073007445,0.0031834609704117,196.609241651868,6.06192470313345,156.720444052563,0.973306628006259,0.899055605164985,0.002245167873569,54911.4553185026,1243.48222357169,1258.41958612473,0.993279131757244,0.993982212495698
PRY,Paraguay,2012,33271921136.32,5642.17,5897008.0,74.76,24.22797966911252,4.314282982587362,1,America,-25.25,-57.666668,Spanish,ESP,Emerging and Developing Economies,0.0,2012,8.6380243,15.589955,-0.02851963,-0.014451981,0.0016587636207458,4.61174497306074,1.46271470295588,2.89610089122871,0.952365569182803,1.0,0.0034465861424905,1721.73377200582,16.1728532387193,351.669420930586,0.993644067899144,0.9788325032746,0.0021285237523715,48429.3419296189,1224.86612075666,1423.55527604526,0.982542390875776,0.975641392677396
PER,Peru,2012,192650021648.58,6519.38,29550366.0,52.62,25.984141020391164,3.9630962756121466,0,America,-12.1,-77.050003,Spanish,ESP,Emerging and Developing Economies,0.0,2012,8.7825346,17.201607,0.10639763,0.11476707,0.0023157781456634,121.536783984674,5.42734329206325,3.57594088592112,0.908844579692154,0.924190380586592,0.0043082988410352,1962.89830341721,86.3705509524288,898.888072434017,0.971699662320537,0.817776374800054,0.0037185918869524,82340.4192302281,5611.65640404347,5063.96414383743,0.972488071420652,0.974419657283979
PHL,Philippines,2012,261920540962.63,2614.62,100175512.0,57.84,26.29130701594061,4.057680577850509,0,Asia,14.616667,120.96667,English,ESP,Emerging and Developing Economies,0.0,2012,7.8688741,18.422434,0.092372417,0.11179543,0.0021692522536029,232.741991575446,9.50879389654327,7.98692346131774,0.898594669731602,0.840752726830998,0.0060073962295474,34408.6777335891,3318.40353927916,2469.35113641123,0.96083339922413,0.953509858392116,0.0040759756569565,80622.7823756125,4219.4923562063,6916.54418764335,0.986151885032795,0.987246476930407
POL,Poland,2012,498148649702.66,13087.42,38063164.0,88.83,26.93416436280961,4.486724430781609,0,Europe,52.25,21.0,Polish,DEU,Emerging and Developing Economies,0.0,2012,9.4794064,17.454758,-0.057909012,-0.057910919,0.0032873889706016,235.058155416831,15.3435981242013,11.9377859912371,0.803821383677586,0.757749272241992,0.0074519335430138,26505.2827706295,2757.47684807581,2738.09371777378,0.933874093784401,0.916871586904124,0.0087292907835909,141914.187036274,13778.8817534176,15477.3816551902,0.970294444830677,0.972232731963231
PRT,Portugal,2012,216536676771.97,20593.43,10514844.0,75.94,26.10102577776381,4.329943554803656,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0,2012,9.9327278,16.168299,-0.1211834,-0.12523842,0.0028864001030298,165.570903231258,13.5970226705854,7.10174023982319,0.829128560822664,0.781258060341485,0.0042297393431895,15452.6445714586,939.386839778171,992.67892328603,0.931985922768525,0.881086459215805,0.0049333298993725,80160.9583937003,5849.03367104783,7181.2774317623,0.96040357534447,0.95500208567733
QAT,Qatar,2012,186833502362.64,108470.38,1722438.0,105.75,25.95348369549648,4.661077817926388,0,Asia,25.25,51.533333,Arabic,GBR,Emerging and Developing Economies,0.0,2012,11.594233,14.359251,0.049212456,0.10759163,0.0074173259270074,264.04418345404,13.4155628484233,57.2971308195097,0.893486694197018,0.919130240165749,0.0046222150023399,2463.30122390769,44.4897398769439,521.051196640453,0.961864662653978,0.902208247123133,0.0028066297141784,131589.146504185,12184.5979996011,3018.43384524513,0.991239340316369,0.990293232696562
RUS,Russian Federation,2012,2208293553878.42,15401.85,143378447.0,47.15,28.42324118563241,3.8533340090794654,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0,2012,9.6422424,18.780998,0.0738554,0.076370239,0.0087050380859327,655.098844245132,55.686670345142,71.4865249454797,0.934395438293748,0.939496638651312,0.0188666183691852,8414.47436137517,808.933418550178,4028.51872924335,0.907079964681277,0.728010066016474,0.0134732081509984,166603.299246975,36728.614568915,22296.9293208427,0.957041476162337,0.953425753152968
RWA,Rwanda,2012,7654761044.99,706.82,10829901.0,40.54,22.758593650022146,3.702289141023854,1,Africa,-1.9333333,30.066668,French,BEL,Emerging and Developing Economies,0.0,2012,6.5607762,16.197821,0.082067013,0.10599518,0.0018028248458723,12.6172223586604,1.8111444482825,1.95380484124862,0.934871450498848,0.976438779451525,0.0025931488222274,73.5141898575716,3.73079064449217,58.7352245363524,0.975421137884047,0.918446543601577,0.0021840754727304,4337.47485656044,115.372714592898,300.088498191524,0.972861658477237,0.976531997007623
WSM,Samoa,2012,773141661.17,3934.6,196498.0,82.73,20.46597285130081,4.415582293202092,0,Pacific,-13.8,171.75,Samoan,DEU,Emerging and Developing Economies,0.0,2012,8.277565,12.188408,0.029164314,0.038290024,0.0012001021984064,3.03384273237907,1.40879296627922,1.4341754884514,0.832172903974471,0.9125,0.0017666032560487,2093.20161697526,20.1872700937795,19.172891083219,0.982261809229497,0.992353368491009,0.0016751527724438,836.844044450955,15.04741937569,113.17143127907,0.986764615004363,0.953896396694673
STP,Sao Tome and Principe,2012,229371348.2,1210.79,189439.0,,19.250852855992424,,0,Africa,0.2,6.7166667,Portuguese,PRT,Emerging and Developing Economies,0.0,2012,7.0990286,12.151822,-0.0074138641,0.012796402,0.0009349914258214,2.19728029381778,1.34280132307116,1.46271470295588,0.913783927621075,0.860805860805861,0.0014896778374329,40.6327828877844,2.3124483753219,6.62957896004923,0.968904337637257,0.965387483429077,0.0015924707196036,512.713337635563,9.9425350167234,58.9802705995704,0.928901303541522,0.870889838826591
